tier,name,category,requested_category,chaos_value,divine_value,listing_count,change_percent,source_endpoint,source
T0_JACKPOT,Enlighten Support,SkillGem,SkillGem,3653.0,7.0,425,23.38,stash,poe.ninja
T0_JACKPOT,Kinetic Blast of Clustering,SkillGem,SkillGem,3653.0,7.0,24,50.39,stash,poe.ninja
T0_JACKPOT,Kinetic Blast of Clustering,SkillGem,SkillGem,3653.0,7.0,19,25.65,stash,poe.ninja
T0_JACKPOT,Perforate of Bloodshed,SkillGem,SkillGem,3653.0,7.0,4,0,stash,poe.ninja
T0_JACKPOT,Summon Stone Golem of Safeguarding,SkillGem,SkillGem,3653.0,7.0,8,0,stash,poe.ninja
T0_JACKPOT,Unearth,SkillGem,SkillGem,3653.0,7.0,3,0,stash,poe.ninja
T0_JACKPOT,Orb of Dominance,Currency,Currency,3548.0,,26613,0.43,exchange,poe.ninja
T0_JACKPOT,The Demon,Cards,DivinationCard,3392.0,,5653,116.7,exchange,poe.ninja
T0_JACKPOT,The Insane Cat,Cards,DivinationCard,3348.0,,20091,0.7,exchange,poe.ninja
T0_JACKPOT,Detonate Dead of Scavenging,SkillGem,SkillGem,3340.0,6.4,8,-31.57,stash,poe.ninja
T0_JACKPOT,Flammability,SkillGem,SkillGem,3340.0,6.4,7,3.86,stash,poe.ninja
T0_JACKPOT,Static Strike of Gathering Lightning,SkillGem,SkillGem,3287.0,6.3,7,27.86,stash,poe.ninja
T0_JACKPOT,Vaal Absolution,SkillGem,SkillGem,3235.0,6.2,10,0,stash,poe.ninja
T0_JACKPOT,Infernal Cry,SkillGem,SkillGem,3183.0,6.1,6,0,stash,poe.ninja
T0_JACKPOT,Choking Guilt,Cards,DivinationCard,3131.0,,521.8,0,exchange,poe.ninja
T0_JACKPOT,Animate Guardian of Smiting,SkillGem,SkillGem,3131.0,6.0,45,-8.41,stash,poe.ninja
T0_JACKPOT,Blink Arrow of Prismatic Clones,SkillGem,SkillGem,3131.0,6.0,28,0,stash,poe.ninja
T0_JACKPOT,Clarity,SkillGem,SkillGem,3131.0,6.0,4,0,stash,poe.ninja
T0_JACKPOT,Controlled Destruction Support,SkillGem,SkillGem,3131.0,6.0,20,29.72,stash,poe.ninja
T0_JACKPOT,Cooldown Recovery Support,SkillGem,SkillGem,3131.0,6.0,38,28.29,stash,poe.ninja
T0_JACKPOT,Essence Drain of Desperation,SkillGem,SkillGem,3131.0,6.0,6,0,stash,poe.ninja
T0_JACKPOT,Kinetic Blast of Clustering,SkillGem,SkillGem,3131.0,6.0,5,0,stash,poe.ninja
T0_JACKPOT,Reave of Refraction,SkillGem,SkillGem,3131.0,6.0,23,0,stash,poe.ninja
T0_JACKPOT,Smoke Mine,SkillGem,SkillGem,3131.0,6.0,5,0,stash,poe.ninja
T0_JACKPOT,Static Strike,SkillGem,SkillGem,3131.0,6.0,1,0,stash,poe.ninja
T0_JACKPOT,Summon Stone Golem of Safeguarding,SkillGem,SkillGem,3131.0,6.0,5,0,stash,poe.ninja
T0_JACKPOT,Static Strike of Gathering Lightning,SkillGem,SkillGem,3079.0,5.9,25,26.41,stash,poe.ninja
T0_JACKPOT,Cyclone of Tumult,SkillGem,SkillGem,3026.0,5.8,5,-1.75,stash,poe.ninja
T0_JACKPOT,Syndicate Medallion,Fragments,Fragment,3007.0,,50618,-0.19,exchange,poe.ninja
T0_JACKPOT,Ball Lightning,SkillGem,SkillGem,2870.0,5.5,56,0,stash,poe.ninja
T0_JACKPOT,Divine Sentinel Support,SkillGem,SkillGem,2870.0,5.5,13,25.1,stash,poe.ninja
T0_JACKPOT,Vaal Smite,SkillGem,SkillGem,2818.0,5.4,18,0,stash,poe.ninja
T0_JACKPOT,Spectral Shield Throw of Trarthus,SkillGem,SkillGem,2766.0,5.3,3,0,stash,poe.ninja
T0_JACKPOT,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,2713.0,5.2,12,433.7,stash,poe.ninja
T0_JACKPOT,Seven Years Bad Luck,Cards,DivinationCard,2667.0,,84450,9.4,exchange,poe.ninja
T0_JACKPOT,Wave of Conviction of Trarthus,SkillGem,SkillGem,2661.0,5.1,3,0,stash,poe.ninja
T0_JACKPOT,Tectonic Slam of Cataclysm,SkillGem,SkillGem,2632.0,5.04,7,0,stash,poe.ninja
T0_JACKPOT,Vivid Vulture,Beast,Beast,2609.0,5.0,7438,35.37,stash,poe.ninja
T0_JACKPOT,Veritania Vaal Temple Map,Map,Map,2609.0,5.0,4,0,stash,poe.ninja
T0_JACKPOT,Added Lightning Damage Support,SkillGem,SkillGem,2609.0,5.0,35,2635,stash,poe.ninja
T0_JACKPOT,Battlemage's Cry,SkillGem,SkillGem,2609.0,5.0,9,-15.14,stash,poe.ninja
T0_JACKPOT,Congregation Support,SkillGem,SkillGem,2609.0,5.0,79,-10.25,stash,poe.ninja
T0_JACKPOT,Discipline,SkillGem,SkillGem,2609.0,5.0,4,0,stash,poe.ninja
T0_JACKPOT,Earthshatter,SkillGem,SkillGem,2609.0,5.0,2,0,stash,poe.ninja
T0_JACKPOT,Efficacy Support,SkillGem,SkillGem,2609.0,5.0,4,-27.77,stash,poe.ninja
T0_JACKPOT,Enduring Cry,SkillGem,SkillGem,2609.0,5.0,11,5.39,stash,poe.ninja
T0_JACKPOT,Ethereal Knives of the Massacre,SkillGem,SkillGem,2609.0,5.0,6,0,stash,poe.ninja
T0_JACKPOT,General's Cry,SkillGem,SkillGem,2609.0,5.0,6,0,stash,poe.ninja
T0_JACKPOT,Heavy Strike of Trarthus,SkillGem,SkillGem,2609.0,5.0,4,0,stash,poe.ninja
T0_JACKPOT,Ice Trap of Hollowness,SkillGem,SkillGem,2609.0,5.0,4,0,stash,poe.ninja
T0_JACKPOT,Incinerate of Venting,SkillGem,SkillGem,2609.0,5.0,10,0,stash,poe.ninja
T0_JACKPOT,Molten Shell,SkillGem,SkillGem,2609.0,5.0,15,-15.21,stash,poe.ninja
T0_JACKPOT,Poacher's Mark,SkillGem,SkillGem,2609.0,5.0,12,0,stash,poe.ninja
T0_JACKPOT,Spark of the Nova,SkillGem,SkillGem,2609.0,5.0,11,34.1,stash,poe.ninja
T0_JACKPOT,Transfusion Support,SkillGem,SkillGem,2609.0,5.0,10,34.01,stash,poe.ninja
T0_JACKPOT,Void Manipulation Support,SkillGem,SkillGem,2609.0,5.0,23,34.62,stash,poe.ninja
T0_JACKPOT,Volatile Dead of Seething,SkillGem,SkillGem,2609.0,5.0,13,0,stash,poe.ninja
T0_JACKPOT,Volatility Support,SkillGem,SkillGem,2609.0,5.0,31,75.16,stash,poe.ninja
T0_JACKPOT,Untainted Paradise,UniqueMap,UniqueMap,2609.0,5.0,20,33.85,stash,poe.ninja
T0_JACKPOT,Animate Guardian,SkillGem,SkillGem,2598.0,4.98,41,110.6,stash,poe.ninja
T0_JACKPOT,Spark of the Nova,SkillGem,SkillGem,2587.0,4.96,174,32.12,stash,poe.ninja
T0_JACKPOT,Foulborn Exalted Orb,Keepers,Currency,2559.0,,31136,28.26,exchange,poe.ninja
T0_JACKPOT,Tempering Orb,Currency,Currency,2545.0,,178988,83.29,exchange,poe.ninja
T0_JACKPOT,Blade Blast of Dagger Detonation,SkillGem,SkillGem,2452.0,4.7,56,0,stash,poe.ninja
T0_JACKPOT,Raise Spectre,SkillGem,SkillGem,2405.0,4.61,60,-1.42,stash,poe.ninja
T0_JACKPOT,The Lake,Cards,DivinationCard,2392.0,,4783,-8.33,exchange,poe.ninja
T0_JACKPOT,Minion Damage Support,SkillGem,SkillGem,2313.0,4.43,25,19.03,stash,poe.ninja
T0_JACKPOT,Contagion of Subsiding,SkillGem,SkillGem,2244.0,4.3,7,0,stash,poe.ninja
T0_JACKPOT,Damage on Full Life Support,SkillGem,SkillGem,2150.0,4.12,22,10.9,stash,poe.ninja
T0_JACKPOT,Crushing Fist,SkillGem,SkillGem,2139.0,4.1,7,0,stash,poe.ninja
T0_JACKPOT,Divine Sentinel Support,SkillGem,SkillGem,2139.0,4.1,4,0,stash,poe.ninja
T0_JACKPOT,Shield of Light,SkillGem,SkillGem,2139.0,4.1,2,0,stash,poe.ninja
T0_JACKPOT,Fire Of Unknown Origin,Cards,DivinationCard,2087.0,,347.9,104.3,exchange,poe.ninja
T0_JACKPOT,12% increased Fire Damage,ClusterJewel,ClusterJewel,2087.0,4.0,23,113.5,stash,poe.ninja
T0_JACKPOT,Animate Guardian of Smiting,SkillGem,SkillGem,2087.0,4.0,32,-28.61,stash,poe.ninja
T0_JACKPOT,Automation,SkillGem,SkillGem,2087.0,4.0,35,-12.82,stash,poe.ninja
T0_JACKPOT,Block Chance Reduction Support,SkillGem,SkillGem,2087.0,4.0,11,1.16,stash,poe.ninja
T0_JACKPOT,Concentrated Effect Support,SkillGem,SkillGem,2087.0,4.0,27,178.3,stash,poe.ninja
T0_JACKPOT,Cooldown Recovery Support,SkillGem,SkillGem,2087.0,4.0,20,6.93,stash,poe.ninja
T0_JACKPOT,Cull the Weak Support,SkillGem,SkillGem,2087.0,4.0,21,6.97,stash,poe.ninja
T0_JACKPOT,Cull the Weak Support,SkillGem,SkillGem,2087.0,4.0,4,-6.97,stash,poe.ninja
T0_JACKPOT,Cyclone,SkillGem,SkillGem,2087.0,4.0,3,0,stash,poe.ninja
T0_JACKPOT,Cyclone of Tumult,SkillGem,SkillGem,2087.0,4.0,34,-14.4,stash,poe.ninja
T0_JACKPOT,Cyclone of Tumult,SkillGem,SkillGem,2087.0,4.0,16,-14.69,stash,poe.ninja
T0_JACKPOT,Determination,SkillGem,SkillGem,2087.0,4.0,17,7.36,stash,poe.ninja
T0_JACKPOT,Detonate Dead of Scavenging,SkillGem,SkillGem,2087.0,4.0,5,0,stash,poe.ninja
T0_JACKPOT,Elemental Focus Support,SkillGem,SkillGem,2087.0,4.0,30,21.49,stash,poe.ninja
T0_JACKPOT,Eternal Blessing Support,SkillGem,SkillGem,2087.0,4.0,43,-6.07,stash,poe.ninja
T0_JACKPOT,Exsanguinate,SkillGem,SkillGem,2087.0,4.0,5,-17.92,stash,poe.ninja
T0_JACKPOT,Firestorm,SkillGem,SkillGem,2087.0,4.0,3,0,stash,poe.ninja
T0_JACKPOT,Flesh and Stone,SkillGem,SkillGem,2087.0,4.0,40,40.89,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,2087.0,4.0,9,-6.32,stash,poe.ninja
T0_JACKPOT,Herald of Ash,SkillGem,SkillGem,2087.0,4.0,62,-14.58,stash,poe.ninja
T0_JACKPOT,Herald of Purity,SkillGem,SkillGem,2087.0,4.0,35,33.25,stash,poe.ninja
T0_JACKPOT,Hextoad Support,SkillGem,SkillGem,2087.0,4.0,8,-11.93,stash,poe.ninja
T0_JACKPOT,Holy Sweep,SkillGem,SkillGem,2087.0,4.0,5,0,stash,poe.ninja
T0_JACKPOT,Lightning Penetration Support,SkillGem,SkillGem,2087.0,4.0,11,43.42,stash,poe.ninja
T0_JACKPOT,Lightning Strike of Arcing,SkillGem,SkillGem,2087.0,4.0,2,0,stash,poe.ninja
T0_JACKPOT,Malevolence,SkillGem,SkillGem,2087.0,4.0,38,113.3,stash,poe.ninja
T0_JACKPOT,Purity of Fire,SkillGem,SkillGem,2087.0,4.0,64,-14.46,stash,poe.ninja
T0_JACKPOT,Righteous Fire,SkillGem,SkillGem,2087.0,4.0,13,-28.61,stash,poe.ninja
T0_JACKPOT,Seismic Cry,SkillGem,SkillGem,2087.0,4.0,16,0,stash,poe.ninja
T0_JACKPOT,Spark of the Nova,SkillGem,SkillGem,2087.0,4.0,43,52.35,stash,poe.ninja
T0_JACKPOT,Spectral Shield Throw of Shattering,SkillGem,SkillGem,2087.0,4.0,25,329.2,stash,poe.ninja
T0_JACKPOT,Summon Holy Relic of Conviction,SkillGem,SkillGem,2087.0,4.0,17,1.13,stash,poe.ninja
T0_JACKPOT,Transfusion Support,SkillGem,SkillGem,2087.0,4.0,11,23.83,stash,poe.ninja
T0_JACKPOT,Vaal Impurity of Fire,SkillGem,SkillGem,2087.0,4.0,23,-26.44,stash,poe.ninja
T0_JACKPOT,Volatile Dead,SkillGem,SkillGem,2087.0,4.0,3,0,stash,poe.ninja
T0_JACKPOT,Wrath,SkillGem,SkillGem,2087.0,4.0,16,86.98,stash,poe.ninja
T0_JACKPOT,Awakener's Orb,Currency,Currency,2063.0,,22004,-40.45,exchange,poe.ninja
T0_JACKPOT,Inspiration Support,SkillGem,SkillGem,2052.0,3.93,53,5.14,stash,poe.ninja
T0_JACKPOT,Arcane Surge Support,SkillGem,SkillGem,2031.0,3.89,30,23.66,stash,poe.ninja
T0_JACKPOT,Hextoad Support,SkillGem,SkillGem,2028.0,3.89,18,3.92,stash,poe.ninja
T0_JACKPOT,Tempest Shield,SkillGem,SkillGem,2000.0,3.83,40,-14.94,stash,poe.ninja
T0_JACKPOT,Tainted Oil,Oils,Oil,1999.0,,3332,15.39,exchange,poe.ninja
T0_JACKPOT,Added Fire Damage Support,SkillGem,SkillGem,1983.0,3.8,28,2.06,stash,poe.ninja
T0_JACKPOT,Kinetic Blast of Clustering,SkillGem,SkillGem,1983.0,3.8,7,-20.06,stash,poe.ninja
T0_JACKPOT,Cooldown Recovery Support,SkillGem,SkillGem,1975.0,3.78,31,154.8,stash,poe.ninja
T0_JACKPOT,Arrogance Support,SkillGem,SkillGem,1950.0,3.74,51,-26.75,stash,poe.ninja
T0_JACKPOT,Purity of Elements,SkillGem,SkillGem,1937.0,3.71,71,-4.87,stash,poe.ninja
T0_JACKPOT,Infused Channelling Support,SkillGem,SkillGem,1916.0,3.67,32,-2.0,stash,poe.ninja
T0_JACKPOT,Elemental Damage with Attacks Support,SkillGem,SkillGem,1885.0,3.61,53,-30.76,stash,poe.ninja
T0_JACKPOT,Meat Shield Support,SkillGem,SkillGem,1879.0,3.6,24,46.81,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,1878.0,3.6,5,0,stash,poe.ninja
T0_JACKPOT,Lightning Arrow,SkillGem,SkillGem,1878.0,3.6,7,2.8,stash,poe.ninja
T0_JACKPOT,Precision,SkillGem,SkillGem,1870.0,3.58,43,-37.67,stash,poe.ninja
T0_JACKPOT,Herald of Thunder,SkillGem,SkillGem,1857.0,3.56,58,27.06,stash,poe.ninja
T0_JACKPOT,Lightning Strike of Arcing,SkillGem,SkillGem,1774.0,3.4,11,-1.66,stash,poe.ninja
T0_JACKPOT,Summon Chaos Golem of the Maelström,SkillGem,SkillGem,1774.0,3.4,2,0,stash,poe.ninja
T0_JACKPOT,Swift Affliction Support,SkillGem,SkillGem,1700.0,3.26,35,16.11,stash,poe.ninja
T0_JACKPOT,Minion Pact Support,SkillGem,SkillGem,1687.0,3.23,44,4.11,stash,poe.ninja
T0_JACKPOT,Detonate Dead of Scavenging,SkillGem,SkillGem,1670.0,3.2,22,-42.63,stash,poe.ninja
T0_JACKPOT,Divine Sentinel Support,SkillGem,SkillGem,1670.0,3.2,2,0,stash,poe.ninja
T0_JACKPOT,Firestorm of Pelting,SkillGem,SkillGem,1670.0,3.2,10,-0.35,stash,poe.ninja
T0_JACKPOT,Cooldown Recovery Support,SkillGem,SkillGem,1636.0,3.13,83,48.71,stash,poe.ninja
T0_JACKPOT,Ancestral Cry,SkillGem,SkillGem,1618.0,3.1,6,0,stash,poe.ninja
T0_JACKPOT,Elemental Weakness,SkillGem,SkillGem,1618.0,3.1,5,0,stash,poe.ninja
T0_JACKPOT,Shockwave Totem,SkillGem,SkillGem,1618.0,3.1,5,0,stash,poe.ninja
T0_JACKPOT,Spark of the Nova,SkillGem,SkillGem,1618.0,3.1,19,-1.07,stash,poe.ninja
T0_JACKPOT,Sunder of Earthbreaking,SkillGem,SkillGem,1618.0,3.1,2,0,stash,poe.ninja
T0_JACKPOT,Urgent Orders Support,SkillGem,SkillGem,1592.0,3.05,8,-23.68,stash,poe.ninja
T0_JACKPOT,Goatman Stomper,Beast,Beast,1565.0,3.0,6,0,stash,poe.ninja
T0_JACKPOT,Love Through Ice,Cards,DivinationCard,1565.0,,4175,50,exchange,poe.ninja
T0_JACKPOT,Ambush,SkillGem,SkillGem,1565.0,3.0,3,0,stash,poe.ninja
T0_JACKPOT,Animate Guardian of Smiting,SkillGem,SkillGem,1565.0,3.0,39,-19.69,stash,poe.ninja
T0_JACKPOT,Ball Lightning of Static,SkillGem,SkillGem,1565.0,3.0,10,-46.54,stash,poe.ninja
T0_JACKPOT,Ball Lightning of Static,SkillGem,SkillGem,1565.0,3.0,86,-38.93,stash,poe.ninja
T0_JACKPOT,Blast Rain of Trarthus,SkillGem,SkillGem,1565.0,3.0,2,0,stash,poe.ninja
T0_JACKPOT,Bloodsoaked Banner Support,SkillGem,SkillGem,1565.0,3.0,14,-0.05,stash,poe.ninja
T0_JACKPOT,Brutality Support,SkillGem,SkillGem,1565.0,3.0,33,6.93,stash,poe.ninja
T0_JACKPOT,Cleave,SkillGem,SkillGem,1565.0,3.0,7,0,stash,poe.ninja
T0_JACKPOT,Close Combat Support,SkillGem,SkillGem,1565.0,3.0,35,7.68,stash,poe.ninja
T0_JACKPOT,Congregation Support,SkillGem,SkillGem,1565.0,3.0,24,59.83,stash,poe.ninja
T0_JACKPOT,Consecrated Path,SkillGem,SkillGem,1565.0,3.0,1,0,stash,poe.ninja
T0_JACKPOT,Detonate Dead of Scavenging,SkillGem,SkillGem,1565.0,3.0,2,0,stash,poe.ninja
T0_JACKPOT,Devouring Totem,SkillGem,SkillGem,1565.0,3.0,7,0,stash,poe.ninja
T0_JACKPOT,Divine Sentinel Support,SkillGem,SkillGem,1565.0,3.0,4,0,stash,poe.ninja
T0_JACKPOT,Dominating Blow,SkillGem,SkillGem,1565.0,3.0,8,0,stash,poe.ninja
T0_JACKPOT,Enhance Support,SkillGem,SkillGem,1565.0,3.0,2,0,stash,poe.ninja
T0_JACKPOT,Eviscerate,SkillGem,SkillGem,1565.0,3.0,10,-19.71,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,1565.0,3.0,92,7.05,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,1565.0,3.0,58,6.93,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,1565.0,3.0,23,-13.3,stash,poe.ninja
T0_JACKPOT,Frostblink of Wintry Blast,SkillGem,SkillGem,1565.0,3.0,110,-19.23,stash,poe.ninja
T0_JACKPOT,Frozen Legion,SkillGem,SkillGem,1565.0,3.0,11,0,stash,poe.ninja
T0_JACKPOT,Galvanic Arrow of Energy,SkillGem,SkillGem,1565.0,3.0,15,0,stash,poe.ninja
T0_JACKPOT,Galvanic Field of Intensity,SkillGem,SkillGem,1565.0,3.0,4,0,stash,poe.ninja
T0_JACKPOT,Glacial Hammer,SkillGem,SkillGem,1565.0,3.0,7,0,stash,poe.ninja
T0_JACKPOT,Ground Slam,SkillGem,SkillGem,1565.0,3.0,3,0,stash,poe.ninja
T0_JACKPOT,Hypothermia Support,SkillGem,SkillGem,1565.0,3.0,23,6.93,stash,poe.ninja
T0_JACKPOT,Incinerate of Venting,SkillGem,SkillGem,1565.0,3.0,17,0,stash,poe.ninja
T0_JACKPOT,Increased Critical Strikes Support,SkillGem,SkillGem,1565.0,3.0,12,526.2,stash,poe.ninja
T0_JACKPOT,Lifetap Support,SkillGem,SkillGem,1565.0,3.0,61,60.39,stash,poe.ninja
T0_JACKPOT,Machinations Support,SkillGem,SkillGem,1565.0,3.0,19,0,stash,poe.ninja
T0_JACKPOT,Melee Physical Damage Support,SkillGem,SkillGem,1565.0,3.0,36,-47.31,stash,poe.ninja
T0_JACKPOT,Molten Strike of the Zenith,SkillGem,SkillGem,1565.0,3.0,42,193.8,stash,poe.ninja
T0_JACKPOT,Perforate,SkillGem,SkillGem,1565.0,3.0,9,4.66,stash,poe.ninja
T0_JACKPOT,Protective Link,SkillGem,SkillGem,1565.0,3.0,8,0,stash,poe.ninja
T0_JACKPOT,Reap,SkillGem,SkillGem,1565.0,3.0,9,-1.26,stash,poe.ninja
T0_JACKPOT,Searing Bond,SkillGem,SkillGem,1565.0,3.0,6,0,stash,poe.ninja
T0_JACKPOT,Smite,SkillGem,SkillGem,1565.0,3.0,8,0,stash,poe.ninja
T0_JACKPOT,Sniper's Mark,SkillGem,SkillGem,1565.0,3.0,22,172.2,stash,poe.ninja
T0_JACKPOT,Spark of the Nova,SkillGem,SkillGem,1565.0,3.0,74,7.65,stash,poe.ninja
T0_JACKPOT,Spectral Throw of Trarthus,SkillGem,SkillGem,1565.0,3.0,4,0,stash,poe.ninja
T0_JACKPOT,Static Strike of Gathering Lightning,SkillGem,SkillGem,1565.0,3.0,28,6.93,stash,poe.ninja
T0_JACKPOT,Sunder of Earthbreaking,SkillGem,SkillGem,1565.0,3.0,23,2685,stash,poe.ninja
T0_JACKPOT,Swordstorm,SkillGem,SkillGem,1565.0,3.0,3,0,stash,poe.ninja
T0_JACKPOT,Tectonic Slam,SkillGem,SkillGem,1565.0,3.0,5,0,stash,poe.ninja
T0_JACKPOT,Trinity Support,SkillGem,SkillGem,1565.0,3.0,35,17.17,stash,poe.ninja
T0_JACKPOT,Vaal Sacrifice Support,SkillGem,SkillGem,1565.0,3.0,3,0,stash,poe.ninja
T0_JACKPOT,Viper Strike of the Mamba,SkillGem,SkillGem,1565.0,3.0,27,-19.38,stash,poe.ninja
T0_JACKPOT,Volatile Dead of Seething,SkillGem,SkillGem,1565.0,3.0,10,1.13,stash,poe.ninja
T0_JACKPOT,Volcanic Fissure of Snaking,SkillGem,SkillGem,1565.0,3.0,7,1336,stash,poe.ninja
T0_JACKPOT,Vulnerability,SkillGem,SkillGem,1565.0,3.0,5,0,stash,poe.ninja
T0_JACKPOT,Warlord's Mark,SkillGem,SkillGem,1565.0,3.0,7,0,stash,poe.ninja
T0_JACKPOT,Zealotry,SkillGem,SkillGem,1565.0,3.0,44,73.93,stash,poe.ninja
T0_JACKPOT,Desecrated Virtue,Cards,DivinationCard,1541.0,,16699,62.59,exchange,poe.ninja
T0_JACKPOT,Vaal Arc,SkillGem,SkillGem,1530.0,2.93,7,0,stash,poe.ninja
T0_JACKPOT,Tattoo of the Valako Shieldbearer,Ancestor,Tattoo,1529.0,,21917,74.94,exchange,poe.ninja
T0_JACKPOT,Frost Bomb,SkillGem,SkillGem,1529.0,2.93,18,4.43,stash,poe.ninja
T0_JACKPOT,Greater Volley Support,SkillGem,SkillGem,1513.0,2.9,36,-14.79,stash,poe.ninja
T0_JACKPOT,Mark On Hit Support,SkillGem,SkillGem,1507.0,2.89,27,-22.71,stash,poe.ninja
T0_JACKPOT,Summon Carrion Golem,SkillGem,SkillGem,1507.0,2.89,19,3950,stash,poe.ninja
T0_JACKPOT,Pulverise Support,SkillGem,SkillGem,1502.0,2.88,28,2.76,stash,poe.ninja
T0_JACKPOT,Assassin's Mark,SkillGem,SkillGem,1492.0,2.86,45,86.54,stash,poe.ninja
T0_JACKPOT,Increased Critical Damage Support,SkillGem,SkillGem,1474.0,2.83,80,22.88,stash,poe.ninja
T0_JACKPOT,Firestorm of Pelting,SkillGem,SkillGem,1472.0,2.82,27,47.38,stash,poe.ninja
T0_JACKPOT,Kinetic Fusillade of Detonation,SkillGem,SkillGem,1461.0,2.8,30,0,stash,poe.ninja
T0_JACKPOT,Viper Strike of the Mamba,SkillGem,SkillGem,1461.0,2.8,27,185.4,stash,poe.ninja
T0_JACKPOT,Tainted Divine Teardrop,Currency,Currency,1459.0,,3403,-9.65,exchange,poe.ninja
T0_JACKPOT,Invert the Rules Support,SkillGem,SkillGem,1459.0,2.8,24,204.2,stash,poe.ninja
T0_JACKPOT,Greater Fork Support,SkillGem,SkillGem,1433.0,2.75,18,82.5,stash,poe.ninja
T0_JACKPOT,Gift to the Goddess,Fragments,Fragment,1416.0,,1652,-13.14,exchange,poe.ninja
T0_JACKPOT,Volatile Dead of Seething,SkillGem,SkillGem,1409.0,2.7,9,56.65,stash,poe.ninja
T0_JACKPOT,Storm Burst of Repulsion,SkillGem,SkillGem,1404.0,2.69,28,0,stash,poe.ninja
T0_JACKPOT,Volatile Vaal Orb,Currency,Currency,1381.0,,110454,-16.42,exchange,poe.ninja
T0_JACKPOT,Vaal Molten Shell,SkillGem,SkillGem,1371.0,2.63,9,102.8,stash,poe.ninja
T0_JACKPOT,Summon Stone Golem of Safeguarding,SkillGem,SkillGem,1295.0,2.48,22,-10.99,stash,poe.ninja
T0_JACKPOT,Minion Life Support,SkillGem,SkillGem,1294.0,2.48,73,71.11,stash,poe.ninja
T0_JACKPOT,Tailoring Orb,Currency,Currency,1279.0,,64794,5.18,exchange,poe.ninja
T0_JACKPOT,Less Duration Support,SkillGem,SkillGem,1273.0,2.44,28,-34.71,stash,poe.ninja
T0_JACKPOT,Elemental Hit of the Spectrum,SkillGem,SkillGem,1256.0,2.41,30,16.8,stash,poe.ninja
T0_JACKPOT,The Black Barya,Fragments,Fragment,1251.0,,374936,2.19,exchange,poe.ninja
T0_JACKPOT,Omen of Adrenaline,Ancestor,Omen,1218.0,,1218,0,exchange,poe.ninja
T0_JACKPOT,Cruelty Support,SkillGem,SkillGem,1200.0,2.3,29,-38.45,stash,poe.ninja
T0_JACKPOT,Divine Blast,SkillGem,SkillGem,1200.0,2.3,4,0,stash,poe.ninja
T0_JACKPOT,Leap Slam,SkillGem,SkillGem,1200.0,2.3,5,0,stash,poe.ninja
T0_JACKPOT,Vigilant Strike,SkillGem,SkillGem,1200.0,2.3,3,0,stash,poe.ninja
T0_JACKPOT,Viper Strike of the Mamba,SkillGem,SkillGem,1200.0,2.3,5,0,stash,poe.ninja
T0_JACKPOT,Eclipse Support,SkillGem,SkillGem,1188.0,2.28,103,-18.71,stash,poe.ninja
T0_JACKPOT,Allflame Ember of the Gilded,AllflameEmbers,AllflameEmber,1153.0,,22091,-9.77,exchange,poe.ninja
T0_JACKPOT,Boneshatter,SkillGem,SkillGem,1148.0,2.2,6,0,stash,poe.ninja
T0_JACKPOT,Split Arrow of Splitting,SkillGem,SkillGem,1148.0,2.2,24,245.9,stash,poe.ninja
T0_JACKPOT,Eclipse Support,SkillGem,SkillGem,1147.0,2.2,35,-2.65,stash,poe.ninja
T0_JACKPOT,Elemental Hit of the Spectrum,SkillGem,SkillGem,1135.0,2.17,29,26.64,stash,poe.ninja
T0_JACKPOT,Ethereal Knives of the Massacre,SkillGem,SkillGem,1118.0,2.14,3,0,stash,poe.ninja
T0_JACKPOT,Ball Lightning of Static,SkillGem,SkillGem,1106.0,2.12,46,-42.43,stash,poe.ninja
T0_JACKPOT,Steelskin,SkillGem,SkillGem,1096.0,2.1,36,92.72,stash,poe.ninja
T0_JACKPOT,Storm Brand of Indecision,SkillGem,SkillGem,1089.0,2.09,66,158.2,stash,poe.ninja
T0_JACKPOT,Ruthless Support,SkillGem,SkillGem,1069.0,2.05,35,-63.54,stash,poe.ninja
T0_JACKPOT,Wintertide Brand,SkillGem,SkillGem,1048.0,2.01,30,0,stash,poe.ninja
T0_JACKPOT,12% increased Attack Damage while holding a Shield,ClusterJewel,ClusterJewel,1044.0,2.0,33,10.35,stash,poe.ninja
T0_JACKPOT,12% increased Physical Damage,ClusterJewel,ClusterJewel,1044.0,2.0,25,6.93,stash,poe.ninja
T0_JACKPOT,Minions deal 10% increased Damage,ClusterJewel,ClusterJewel,1044.0,2.0,1951,6.97,stash,poe.ninja
T0_JACKPOT,Absolution of Inspiring,SkillGem,SkillGem,1044.0,2.0,17,0,stash,poe.ninja
T0_JACKPOT,Ball Lightning of Static,SkillGem,SkillGem,1044.0,2.0,76,-37.76,stash,poe.ninja
